# Note - 
# ESC - Mamba X (F583) Firmware - 2.02(Prodcution)
# Poles - 4
# Gear Ratio - 1
# KV - 0
# Graph Data - 11 Sessions - Saved Thursday, April 24, 2025
# Start Of Session - Sample Time: 0.200
# Reset Source (Cause of reset):  Normal Boot-up Sequence, 255
# Number: 1
# Note - 
# Voltage Cutoff: 9.11
# Current Cutoff: ?
# Temperature Cutoff: 239.0
# Motor Temperature Cutoff: -459.4
# RX2 Mode: 0
# Throttle Cal Min: 2139
# Throttle Cal Mid: 3020
# Throttle Cal Max: 3901
# Idle Times: 
Throttle    , Power-Out   , Voltage     , Ripple      , Current     , Temperature , Speed       , Gov. Gain   , BEC Voltage , Motor Temp. 
True        , True        , True        , True        , True        , True        , True        , True        , True        , True        
1.0878      , 69.020b     , 10.94       , 0.000       , 11.6        , 222.6       , 0           , 0           , 5.21        , 22.42       
1.0878      , 69.020b     , 10.94       , 0.000       , 11.6        , 222.6       , 0           , 0           , 5.21        , 35.97       
1.4718      , 0.392       , 10.94       , 0.000       , 12.9        , 222.6       , 25051       , 0           , 5.17        , 22.42       
1.4718      , 0.392       , 10.94       , 0.000       , 15.5        , 222.6       , 20075       , 0           , 5.21        , 35.97       
1.4718      , 0.392       , 11.07       , 0.000       , 14.2        , 222.6       , 12713       , 0           , 5.21        , 22.42       
1.7069      , 46.667      , 11.07       , 1.953       , 61.9        , 222.6       , 17258       , 0           , 5.21        , 35.97       
1.7696      , 62.353      , 10.55       , 1.042       , 91.6        , 222.6       , 34663       , 0           , 5.21        , 22.42       
1.8558      , 86.275      , 12.11       , 2.344       , 135.5       , 222.6       , 52620       , 0           , 5.21        , 35.97       
1.8558      , 86.667      , 12.11       , 2.344       , 120.0       , 222.6       , 55936       , 0           , 5.17        , 35.97       
1.8636      , 87.451      , 12.24       , 2.474       , 114.8       , 222.6       , 57350       , 0           , 5.21        , 35.97       
1.8558      , 86.275      , 12.24       , 2.604       , 122.6       , 222.6       , 54590       , 0           , 5.17        , 35.97       
1.8558      , 86.275      , 11.98       , 1.172       , 112.3       , 222.6       , 56244       , 0           , 5.17        , 35.97       
1.8636      , 87.451      , 11.98       , 2.344       , 107.1       , 222.6       , 56713       , 0           , 5.17        , 35.97       
1.8636      , 87.843      , 11.33       , 1.693       , 100.6       , 222.6       , 62436       , 0           , 5.17        , 35.97       
1.8558      , 86.275      , 11.98       , 2.213       , 82.6        , 222.6       , 62436       , 0           , 5.21        , 35.97       
1.8636      , 87.451      , 11.72       , 1.693       , 85.2        , 222.6       , 65438       , 0           , 5.17        , 35.97       
1.8166      , 77.255      , 11.59       , 1.432       , 74.8        , 228.1       , 66288       , 0           , 5.21        , 22.42       
1.0878      , 69.020b     , 10.94       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 22.42       
1.0878      , 69.020b     , 10.94       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 22.42       
1.0878      , 69.020b     , 10.94       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 22.42       
1.4718      , 0.392       , 10.94       , 0.000       , 12.9        , 228.1       , 30610       , 0           , 5.17        , 22.42       
1.4718      , 0.392       , 10.94       , 0.000       , 15.5        , 228.1       , 28475       , 0           , 5.17        , 22.42       
1.5580      , 6.275       , 10.94       , 0.521       , 15.5        , 228.1       , 23851       , 0           , 5.17        , 22.42       
1.5815      , 13.333      , 10.94       , 0.651       , 16.8        , 228.1       , 20749       , 0           , 5.17        , 35.97       
1.5971      , 18.039      , 11.07       , 1.042       , 20.6        , 228.1       , 17631       , 0           , 5.17        , 35.97       
1.6598      , 33.725      , 10.94       , 1.562       , 40.0        , 228.1       , 19594       , 0           , 5.17        , 22.42       
1.8009      , 68.627      , 11.07       , 1.693       , 95.5        , 228.1       , 30702       , 0           , 5.21        , 22.42       
1.8479      , 83.922      , 12.24       , 2.474       , 118.7       , 228.1       , 55783       , 0           , 5.17        , 46.35       
1.8166      , 75.686      , 11.72       , 0.260       , 89.0        , 228.1       , 50412       , 0           , 5.21        , 35.97       
1.8401      , 81.569      , 12.24       , 2.083       , 99.4        , 228.1       , 53728       , 0           , 5.21        , 46.35       
1.8558      , 87.059      , 11.98       , 2.213       , 103.2       , 228.1       , 59873       , 0           , 5.21        , 35.97       
1.5815      , 53.725      , 10.55       , 0.391       , 80.0        , 228.1       , 56871       , 0           , 5.17        , 22.42       
1.0878      , 69.020b     , 10.94       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 22.42       
1.0878      , 69.020b     , 10.94       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 14.2        , 228.1       , 0           , 0           , 5.17        , 22.42       
1.0878      , 69.020b     , 10.94       , 0.000       , 14.2        , 228.1       , 0           , 0           , 5.17        , 22.42       
1.0878      , 69.020b     , 10.94       , 0.000       , 14.2        , 228.1       , 0           , 0           , 5.17        , 22.42       
1.0878      , 69.020b     , 10.94       , 0.000       , 14.2        , 228.1       , 0           , 0           , 5.17        , 22.42       
1.0878      , 69.412b     , 10.94       , 0.000       , 12.9        , 228.1       , 3287        , 0           , 5.17        , 22.42       
1.3699      , 12.941b     , 10.94       , 0.000       , 12.9        , 228.1       , 3287        , 0           , 5.17        , 22.42       
1.4796      , 0.392       , 10.94       , 0.000       , 16.8        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 15.5        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 14.2        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 14.2        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 22.42       
1.4796      , 0.392       , 10.94       , 0.000       , 14.2        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 11.07       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 11.07       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 11.07       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.8558      , 85.882      , 12.24       , 2.604       , 122.6       , 228.1       , 55936       , 0           , 5.21        , 35.97       
1.8636      , 87.059      , 11.98       , 0.911       , 122.6       , 228.1       , 56400       , 0           , 5.17        , 46.35       
1.8558      , 86.275      , 12.24       , 2.995       , 120.0       , 228.1       , 55180       , 0           , 5.17        , 46.35       
1.8636      , 87.451      , 11.85       , 1.302       , 121.3       , 228.1       , 59351       , 0           , 5.17        , 35.97       
1.8636      , 87.843      , 12.37       , 2.995       , 125.2       , 228.1       , 52893       , 0           , 5.21        , 35.97       
1.8636      , 87.451      , 12.24       , 2.213       , 104.5       , 228.1       , 61128       , 0           , 5.17        , 35.97       
1.8558      , 86.667      , 12.11       , 2.344       , 99.4        , 228.1       , 60764       , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 37.4        , 228.1       , 0           , 0           , 5.17        , 22.42       
1.0878      , 69.020b     , 10.94       , 0.000       , 11.6        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 12.9        , 228.1       , 0           , 0           , 5.17        , 22.42       
1.4718      , 0.392       , 10.94       , 0.000       , 12.9        , 228.1       , 26142       , 0           , 5.17        , 35.97       
1.4718      , 0.392       , 10.94       , 0.000       , 14.2        , 228.1       , 25299       , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 14.2        , 228.1       , 18662       , 0           , 5.17        , 22.42       
1.5266      , 0.392       , 10.94       , 0.000       , 15.5        , 228.1       , 10173       , 0           , 5.17        , 35.97       
1.7225      , 50.980      , 11.07       , 1.953       , 63.2        , 228.1       , 16307       , 0           , 5.17        , 35.97       
1.8479      , 83.922      , 12.24       , 2.864       , 126.5       , 228.1       , 52217       , 0           , 5.17        , 35.97       
1.8558      , 85.098      , 11.98       , 0.911       , 120.0       , 228.1       , 54444       , 0           , 5.17        , 35.97       
1.8558      , 86.275      , 11.98       , 0.911       , 122.6       , 228.1       , 54590       , 0           , 5.17        , 35.97       
1.8558      , 85.490      , 12.11       , 1.042       , 118.7       , 228.1       , 54300       , 0           , 5.17        , 35.97       
1.8636      , 87.451      , 12.24       , 2.604       , 118.7       , 228.1       , 56713       , 0           , 5.17        , 35.97       
1.8558      , 86.275      , 12.11       , 2.344       , 107.1       , 228.1       , 58002       , 0           , 5.21        , 35.97       
1.8479      , 83.922      , 12.11       , 2.474       , 105.8       , 228.1       , 57030       , 0           , 5.17        , 35.97       
1.8558      , 86.667      , 11.85       , 0.911       , 98.1        , 228.1       , 60945       , 0           , 5.17        , 35.97       
1.8558      , 87.059      , 11.72       , 1.693       , 87.7        , 228.1       , 66940       , 0           , 5.17        , 35.97       
1.8558      , 86.275      , 11.72       , 1.693       , 81.3        , 228.1       , 66288       , 0           , 5.17        , 35.97       
1.8558      , 85.490      , 11.59       , 1.042       , 78.7        , 228.1       , 65860       , 0           , 5.17        , 35.97       
1.2602      , 34.510b     , 10.81       , 0.000       , 59.4        , 228.1       , 65021       , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 14.2        , 228.1       , 5383        , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 14.2        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 14.2        , 228.1       , 0           , 0           , 5.17        , 22.42       
1.1504      , 56.863b     , 10.94       , 0.000       , 14.2        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.4718      , 0.392       , 10.94       , 0.000       , 16.8        , 228.1       , 25020       , 0           , 5.17        , 35.97       
1.4718      , 0.392       , 10.94       , 0.000       , 16.8        , 228.1       , 20115       , 0           , 5.17        , 35.97       
1.4718      , 0.392       , 10.94       , 0.000       , 16.8        , 228.1       , 13054       , 0           , 5.17        , 35.97       
1.6128      , 22.745      , 10.94       , 1.693       , 28.4        , 228.1       , 10449       , 0           , 5.17        , 35.97       
1.8479      , 83.922      , 11.85       , 2.604       , 131.6       , 228.1       , 51427       , 0           , 5.17        , 35.97       
1.8558      , 85.882      , 12.24       , 2.344       , 114.8       , 233.6       , 58002       , 0           , 5.17        , 35.97       
1.8558      , 85.882      , 11.85       , 2.213       , 108.4       , 228.1       , 57674       , 0           , 5.17        , 35.97       
1.8479      , 84.706      , 11.98       , 2.083       , 98.1        , 228.1       , 58500       , 0           , 5.17        , 46.35       
1.8401      , 82.745      , 12.24       , 2.864       , 82.6        , 228.1       , 54156       , 0           , 5.17        , 46.35       
1.8479      , 84.314      , 11.85       , 2.474       , 96.8        , 233.6       , 58167       , 0           , 5.17        , 35.97       
1.8558      , 86.667      , 12.11       , 2.344       , 107.1       , 233.6       , 57350       , 0           , 5.17        , 35.97       
1.8558      , 86.667      , 12.11       , 1.172       , 116.1       , 228.1       , 53447       , 0           , 5.17        , 46.35       
1.0878      , 69.020b     , 10.94       , 0.000       , 20.6        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 15.5        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.81       , 0.000       , 14.2        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 15.5        , 233.6       , 5042        , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 14.2        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 22.42       
1.0878      , 69.020b     , 10.94       , 0.000       , 14.2        , 233.6       , 4028        , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 14.2        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 14.2        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 18.1        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 18.1        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 14.2        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 18.1        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 14.2        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 14.2        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.8558      , 86.275      , 12.24       , 2.734       , 132.9       , 228.1       , 55631       , 0           , 5.17        , 35.97       
1.8636      , 87.451      , 12.24       , 2.474       , 126.5       , 233.6       , 55480       , 0           , 5.17        , 46.35       
1.8558      , 87.059      , 12.24       , 2.604       , 125.2       , 233.6       , 54736       , 0           , 5.17        , 46.35       
1.8636      , 87.059      , 11.98       , 0.781       , 127.7       , 233.6       , 55480       , 0           , 5.17        , 35.97       
1.8636      , 87.451      , 12.24       , 2.474       , 123.9       , 233.6       , 55480       , 0           , 5.13        , 35.97       
1.8636      , 87.451      , 11.59       , 1.562       , 114.8       , 233.6       , 58500       , 0           , 5.17        , 46.35       
1.8636      , 87.059      , 11.98       , 2.213       , 99.4        , 233.6       , 61682       , 0           , 5.17        , 46.35       
1.0878      , 69.020b     , 10.94       , 0.000       , 23.2        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 14.2        , 233.6       , 5393        , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 14.2        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 14.2        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4718      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 24219       , 0           , 5.17        , 35.97       
1.4718      , 0.392       , 10.94       , 0.000       , 15.5        , 233.6       , 19189       , 0           , 5.17        , 35.97       
1.5344      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 11343       , 0           , 5.17        , 35.97       
1.8401      , 81.176      , 12.89       , 2.864       , 125.2       , 233.6       , 34960       , 0           , 5.17        , 35.97       
1.8558      , 85.490      , 13.15       , 2.864       , 122.6       , 233.6       , 52083       , 0           , 5.17        , 35.97       
1.8558      , 87.059      , 12.24       , 2.474       , 122.6       , 233.6       , 57512       , 0           , 5.13        , 46.35       
1.8558      , 87.059      , 12.24       , 2.734       , 120.0       , 233.6       , 55330       , 0           , 5.17        , 35.97       
1.8558      , 87.059      , 11.85       , 2.474       , 122.6       , 233.6       , 54884       , 0           , 5.17        , 46.35       
1.8558      , 85.490      , 12.11       , 2.604       , 120.0       , 233.6       , 53728       , 0           , 5.17        , 46.35       
1.8479      , 85.098      , 11.72       , 2.083       , 104.5       , 233.6       , 57674       , 0           , 5.17        , 35.97       
1.8558      , 85.098      , 11.72       , 0.781       , 94.2        , 233.6       , 61869       , 0           , 5.17        , 35.97       
1.8558      , 85.490      , 11.72       , 1.953       , 87.7        , 233.6       , 62246       , 0           , 5.17        , 35.97       
1.8479      , 84.706      , 11.46       , 0.521       , 83.9        , 233.6       , 62821       , 0           , 5.17        , 35.97       
1.8479      , 84.706      , 11.46       , 1.562       , 80.0        , 233.6       , 64815       , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.81       , 0.000       , 18.1        , 233.6       , 8374        , 0           , 5.17        , 22.42       
1.0878      , 69.020b     , 10.81       , 0.000       , 15.5        , 233.6       , 3995        , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 15.5        , 233.6       , 3995        , 0           , 5.17        , 35.97       
1.4718      , 0.392       , 10.81       , 0.000       , 19.4        , 233.6       , 32305       , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.81       , 0.000       , 19.4        , 233.6       , 29125       , 0           , 5.17        , 35.97       
1.5344      , 0.392       , 10.81       , 0.000       , 15.5        , 233.6       , 26075       , 0           , 5.17        , 35.97       
1.6207      , 22.745      , 10.94       , 1.302       , 23.2        , 233.6       , 24838       , 0           , 5.17        , 35.97       
1.6442      , 29.412      , 10.81       , 1.302       , 36.1        , 233.6       , 25489       , 0           , 5.17        , 35.97       
1.6442      , 29.412      , 10.94       , 1.302       , 34.8        , 233.6       , 26758       , 0           , 5.17        , 35.97       
1.7382      , 54.118      , 10.29       , 0.781       , 55.5        , 233.6       , 29805       , 0           , 5.17        , 35.97       
1.8166      , 76.471      , 11.59       , 1.823       , 105.8       , 233.6       , 50412       , 0           , 5.17        , 35.97       
1.8244      , 78.431      , 11.72       , 0.911       , 90.3        , 233.6       , 54590       , 0           , 5.17        , 35.97       
1.8322      , 78.824      , 11.20       , 1.823       , 87.7        , 233.6       , 54444       , 0           , 5.17        , 46.35       
1.8479      , 84.706      , 12.11       , 2.474       , 104.5       , 233.6       , 57030       , 0           , 5.17        , 46.35       
1.1113      , 64.706b     , 10.68       , 0.000       , 65.8        , 233.6       , 43256       , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.81       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.81       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.81       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.81       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.81       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 46.35       
1.4796      , 0.392       , 10.94       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 46.35       
1.4796      , 0.392       , 10.94       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 46.35       
1.4796      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 20.6        , 233.6       , 0           , 0           , 5.17        , 46.35       
1.4796      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 46.35       
1.4796      , 0.392       , 10.94       , 0.000       , 19.4        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 46.35       
1.4796      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 19.4        , 233.6       , 0           , 0           , 5.17        , 46.35       
1.4796      , 0.392       , 10.94       , 0.000       , 19.4        , 233.6       , 0           , 0           , 5.17        , 46.35       
1.4796      , 0.392       , 10.94       , 0.000       , 19.4        , 233.6       , 0           , 0           , 5.17        , 46.35       
1.4796      , 0.392       , 10.94       , 0.000       , 19.4        , 233.6       , 0           , 0           , 5.17        , 46.35       
1.4796      , 0.392       , 10.94       , 0.000       , 19.4        , 233.6       , 0           , 0           , 5.17        , 46.35       
1.4796      , 0.392       , 10.94       , 0.000       , 19.4        , 233.6       , 0           , 0           , 5.17        , 46.35       
1.4796      , 0.392       , 10.94       , 0.000       , 19.4        , 233.6       , 0           , 0           , 5.17        , 46.35       
1.5893      , 16.078      , 10.94       , 1.432       , 32.3        , 233.6       , 11822       , 0           , 5.17        , 35.97       
1.5971      , 16.863      , 10.94       , 0.781       , 27.1        , 233.6       , 8755        , 0           , 5.17        , 35.97       
1.8166      , 76.471      , 12.24       , 2.474       , 121.3       , 233.6       , 28239       , 0           , 5.17        , 54.90       
1.8401      , 81.176      , 12.37       , 1.172       , 121.3       , 233.6       , 49797       , 0           , 5.17        , 46.35       
1.8558      , 85.882      , 12.24       , 2.604       , 123.9       , 233.6       , 53587       , 0           , 5.17        , 46.35       
1.8322      , 80.000      , 12.11       , 1.042       , 108.4       , 233.6       , 51951       , 0           , 5.17        , 35.97       
1.8636      , 87.451      , 12.11       , 1.042       , 126.5       , 233.6       , 54012       , 0           , 5.13        , 35.97       
1.8558      , 85.882      , 12.11       , 0.911       , 120.0       , 233.6       , 55180       , 0           , 5.17        , 46.35       
1.7774      , 64.706      , 10.81       , 0.391       , 60.6        , 233.6       , 64406       , 0           , 5.17        , 46.35       
1.4482      , 0.392       , 10.81       , 0.781       , 54.2        , 233.6       , 48381       , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.81       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 46.35       
1.0878      , 69.020b     , 10.81       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4718      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 3651        , 0           , 5.17        , 35.97       
1.4718      , 0.392       , 10.81       , 0.000       , 18.1        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4718      , 0.392       , 10.81       , 0.000       , 18.1        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4718      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 18.1        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 20.6        , 233.6       , 0           , 0           , 5.17        , 46.35       
1.5031      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.6128      , 21.961      , 10.81       , 2.604       , 29.7        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.5893      , 15.294      , 10.94       , 1.693       , 34.8        , 233.6       , 4125        , 0           , 5.17        , 35.97       
1.5580      , 8.235       , 10.94       , 1.042       , 19.4        , 233.6       , 5169        , 0           , 5.17        , 35.97       
1.5266      , 0.392       , 10.94       , 0.000       , 23.2        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.5344      , 0.392       , 10.94       , 0.000       , 23.2        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.5815      , 13.333      , 10.94       , 1.432       , 28.4        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.5580      , 7.843       , 10.94       , 0.651       , 21.9        , 233.6       , 7253        , 0           , 5.17        , 35.97       
1.5580      , 8.235       , 10.94       , 0.391       , 19.4        , 233.6       , 7204        , 0           , 5.17        , 35.97       
1.5501      , 5.882       , 10.94       , 0.130       , 20.6        , 233.6       , 6978        , 0           , 5.17        , 35.97       
1.5580      , 6.667       , 10.94       , 0.130       , 19.4        , 233.6       , 6301        , 0           , 5.17        , 35.97       
1.5893      , 16.078      , 10.94       , 0.911       , 27.1        , 233.6       , 6921        , 0           , 5.17        , 46.35       
1.5815      , 13.333      , 10.94       , 0.781       , 24.5        , 233.6       , 7874        , 0           , 5.17        , 35.97       
1.5736      , 10.980      , 10.94       , 0.521       , 23.2        , 233.6       , 7969        , 0           , 5.17        , 35.97       
1.5658      , 9.804       , 10.94       , 0.521       , 21.9        , 233.6       , 7802        , 0           , 5.17        , 35.97       
1.5815      , 13.333      , 10.94       , 0.911       , 23.2        , 233.6       , 7813        , 0           , 5.17        , 35.97       
1.5344      , 2.745       , 10.94       , 0.260       , 20.6        , 233.6       , 8273        , 0           , 5.17        , 35.97       
1.5736      , 12.157      , 10.94       , 0.651       , 23.2        , 233.6       , 8118        , 0           , 5.17        , 35.97       
1.6050      , 18.824      , 10.94       , 1.042       , 28.4        , 233.6       , 9778        , 0           , 5.17        , 35.97       
1.6050      , 20.784      , 10.94       , 1.042       , 32.3        , 233.6       , 12816       , 0           , 5.17        , 35.97       
1.5501      , 6.275       , 10.94       , 0.130       , 20.6        , 233.6       , 13459       , 0           , 5.17        , 35.97       
