Throttle,Power-Out,Voltage,Ripple,Current,Temperature,Speed,Gov.Gain,ECVoltage,MotorTemp.
1.5188,0.392,12.24,0,2.6,118.3,38963,0,5.33,0
1.2837,30.196,12.37,0,-1.3,118.3,0,0,5.33,0
1.2131,43.529,12.24,0,-2.6,118.3,6961,0,5.33,0
1.5188,0.392,12.37,0,-2.6,118.3,0,0,5.33,0
1.6442,30.196,10.81,2.734,50.3,118.3,5381,0,5.33,0
1.6207,23.137,11.98,2.083,46.5,118.3,5414,0,5.33,0
1.6207,23.529,11.98,2.083,45.2,118.3,4344,0,5.33,0
1.6207,23.137,12.11,1.953,38.7,118.3,4390,0,5.33,0
1.6207,23.137,12.11,1.953,29.7,118.3,6778,0,5.33,0
1.5971,17.647,12.24,1.172,14.2,118.3,10918,0,5.33,0
1.6128,21.569,12.24,1.432,12.9,118.3,11292,0,5.33,0
1.6285,26.667,12.24,1.693,23.2,123.8,15609,0,5.33,0
1.6755,38.039,11.85,1.693,33.5,123.8,19784,0,5.33,0
1.7069,45.49,11.59,1.172,47.7,123.8,25521,0,5.33,0
1.7304,53.725,11.46,1.172,59.4,123.8,32459,0,5.33,0
1.7774,64.706,11.2,1.042,69.7,123.8,38668,0,5.33,0
1.8009,71.373,12.5,1.953,86.5,123.8,45675,0,5.33,0
1.8636,87.059,13.41,3.255,108.4,123.8,54156,0,5.33,0
1.8558,87.059,12.89,2.083,100.6,123.8,67605,0,5.33,0
1.5188,0.392,12.24,0,7.7,123.8,54736,0,5.33,0
1.5188,0.392,12.24,0,1.3,123.8,51819,0,5.33,0
1.4482,0.392,12.24,0,1.3,123.8,47261,0,5.33,0
1.5188,0.392,12.24,0,1.3,123.8,41497,0,5.33,0
1.5188,0.392,12.24,0,1.3,123.8,38162,0,5.33,0
1.5266,0.392,12.24,0,1.3,123.8,35020,0,5.33,0
1.5501,5.49,12.24,0.26,5.2,123.8,33971,0,5.33,0
1.5344,0.392,12.24,0,2.6,123.8,30888,0,5.33,0
1.5815,12.941,12.24,0.911,6.5,123.8,26654,0,5.33,0
1.5266,0.392,12.24,0,3.9,123.8,20235,0,5.33,0
1.0878,68.235,12.24,0,1.3,129.3,16191,0,5.33,0
1.0878,68.235,12.24,0,0,123.8,0,0,5.33,0
1.5188,0.392,12.24,0,0,123.8,0,0,5.33,0
1.5188,0.392,12.24,0,0,123.8,3844,0,5.29,0
1.605,20.392,12.11,2.083,19.4,129.3,0,0,5.33,0
1.5815,13.725,12.24,1.823,12.9,129.3,7542,0,5.33,0
1.5815,14.118,12.24,1.562,10.3,129.3,8974,0,5.33,0
1.5815,14.118,12.24,1.172,9,129.3,9335,0,5.33,0
1.5893,14.902,12.24,1.172,7.7,129.3,9310,0,5.33,0
1.605,19.608,12.24,1.302,11.6,129.3,9969,0,5.33,0
1.6363,27.451,12.24,1.823,25.8,129.3,13666,0,5.33,0
1.5971,17.255,12.24,1.172,7.7,129.3,14990,0,5.33,0
1.6128,22.745,12.24,1.562,18.1,129.3,17042,0,5.33,0
1.6285,25.49,12.24,1.693,18.1,129.3,18992,0,5.33,0
1.6207,24.314,12.24,1.562,19.4,129.3,21379,0,5.33,0
1.6442,30.196,12.24,1.823,23.2,129.3,23387,0,5.33,0
1.5893,16.471,12.24,1.042,10.3,129.3,23685,0,5.33,0
1.5971,18.431,12.24,1.042,12.9,129.3,24277,0,5.33,0
1.6285,27.059,12.24,1.562,19.4,129.3,24451,0,5.33,0
1.7539,60,11.2,1.432,59.4,129.3,29893,0,5.33,0
1.8714,90.196,12.11,0.781,123.9,129.3,58669,0,5.29,0
1.5031,0.392,12.24,0,28.4,129.3,38449,0,5.33,0
1.0878,67.843,12.24,0,-1.3,129.3,0,0,5.33,0
1.2837,29.412,12.24,0,-1.3,129.3,5565,0,5.33,0
1.5188,0.392,12.24,0,-1.3,129.3,18278,0,5.33,0
1.558,7.059,12.24,0.651,0,129.3,13301,0,5.29,0
1.5971,17.255,12.24,1.042,10.3,129.3,13046,0,5.29,0
1.6128,21.569,12.24,1.432,14.2,129.3,11768,0,5.33,0
1.5971,17.255,12.24,1.042,10.3,129.3,13842,0,5.33,0
1.605,19.216,12.24,1.172,11.6,129.3,15023,0,5.33,0
1.605,20.392,12.24,1.432,12.9,129.3,16545,0,5.29,0
1.6207,24.706,12.24,1.562,16.8,129.3,18052,0,5.33,0
1.6598,35.294,12.11,1.562,28.4,129.3,21048,0,5.29,0
1.699,45.49,11.72,1.172,42.6,129.3,26584,0,5.29,0
1.7382,54.118,11.46,0.911,55.5,129.3,33361,0,5.29,0
1.5344,4.706,12.24,0.13,28.4,129.3,35507,0,5.29,0
1.5188,0.392,12.24,0,3.9,129.3,33361,0,5.29,0
1.5188,0.392,12.24,0,1.3,129.3,30069,0,5.33,0
1.5658,9.804,12.24,0.391,3.9,129.3,27778,0,5.33,0
1.6363,27.843,12.24,1.432,19.4,129.3,28435,0,5.29,0
1.6833,39.608,11.98,1.432,32.3,129.3,30748,0,5.33,0
1.8244,78.039,12.89,0.651,81.3,134.8,48496,0,5.33,0
1.8714,90.588,13.28,1.302,120,134.8,61128,0,5.33,0
1.5266,0.392,12.24,0,29.7,134.8,39491,0,5.33,0
1.6912,41.961,11.98,1.302,19.4,134.8,36853,0,5.33,0
1.8166,75.294,12.37,1.823,73.5,134.8,50287,0,5.33,0
1.8714,90.196,13.15,1.172,116.1,134.8,59179,0,5.33,0
1.8714,90.196,12.89,1.172,108.4,134.8,62246,0,5.33,0
1.5188,0.392,12.11,0.781,40,134.8,51688,0,5.29,0
1.5188,0.392,12.11,0,2.6,134.8,49797,0,5.33,0
1.5188,0.392,12.24,0,2.6,134.8,46402,0,5.33,0
1.5188,0.392,12.24,0,1.3,134.8,42096,0,5.29,0
1.652,32.157,12.11,1.302,15.5,134.8,41923,0,5.33,0
1.7304,52.941,11.46,0.651,31,134.8,42446,0,5.33,0
1.0956,67.843,12.24,0,7.7,134.8,40270,0,5.33,0
1.0878,68.235,12.24,0,-1.3,134.8,0,0,5.33,0
1.5188,0.392,12.24,0,0,134.8,26619,0,5.33,0
1.5188,0.392,12.24,0,-1.3,134.8,21201,0,5.33,0
1.5188,0.392,12.24,0,0,134.8,12955,0,5.29,0
1.5893,16.078,12.24,1.042,-1.3,134.8,6769,0,5.33,0
1.6207,23.529,12.11,1.953,31,134.8,7813,0,5.33,0
1.6442,30.98,11.98,1.823,42.6,134.8,10977,0,5.29,0
1.6833,41.176,11.72,1.562,52.9,134.8,20016,0,5.29,0
1.7147,49.412,11.33,1.042,59.4,134.8,25617,0,5.33,0
1.7696,62.745,11.33,1.172,73.5,134.8,38020,0,5.33,0
1.8479,83.137,12.37,2.995,104.5,134.8,48496,0,5.33,0
1.8714,90.196,12.63,1.823,121.3,134.8,60764,0,5.29,0
1.8714,90.196,13.28,2.864,121.3,134.8,55936,0,5.33,0
1.8714,90.196,13.15,1.302,108.4,134.8,62246,0,5.29,0
1.5188,0.392,12.11,0,31,134.8,59524,0,5.29,0
1.5188,0.392,12.11,0,1.3,140.2,54300,0,5.33,0
1.5188,0.392,12.11,0,1.3,140.2,50788,0,5.33,0
1.0878,68.235,12.11,0,-1.3,140.2,0,0,5.33,0
1.3934,8.235,12.11,0,-1.3,140.2,0,0,5.29,0
1.5188,0.392,12.11,0,-1.3,140.2,24868,0,5.33,0
1.5188,0.392,12.11,0,-1.3,140.2,20437,0,5.33,0
1.5188,0.392,12.24,0,-1.3,140.2,12189,0,5.33,0
1.7382,55.294,11.85,2.344,60.6,140.2,23201,0,5.29,0
1.6128,22.353,12.11,1.432,23.2,140.2,16346,0,5.33,0
1.5815,14.118,12.11,1.042,7.7,140.2,15561,0,5.33,0
1.6207,22.745,12.11,1.432,16.8,140.2,15259,0,5.29,0
1.5188,0.392,12.24,0,5.2,140.2,13795,0,5.33,0
1.5266,0.392,12.11,0,3.9,140.2,11305,0,5.29,0
1.6363,27.843,12.11,1.953,18.1,140.2,10524,0,5.29,0
1.6128,22.353,12.11,1.562,18.1,140.2,14398,0,5.29,0
1.6207,23.529,12.11,1.693,16.8,140.2,16373,0,5.33,0
1.6363,28.627,12.11,1.823,25.8,140.2,20056,0,5.29,0
1.6442,29.804,12.11,1.693,23.2,140.2,22485,0,5.29,0
1.652,31.373,12.11,1.693,25.8,140.2,24451,0,5.29,0
1.6442,30.98,12.11,1.432,24.5,140.2,26864,0,5.29,0
1.6363,27.843,12.11,1.432,21.9,140.2,27740,0,5.29,0
1.6285,25.882,12.11,1.432,19.4,140.2,27930,0,5.29,0
1.6363,27.059,12.11,1.432,19.4,140.2,28396,0,5.29,0
1.6285,26.667,12.11,1.562,21.9,140.2,30158,0,5.29,0
1.5188,0.392,12.24,0,3.9,140.2,26970,0,5.29,0
1.5188,0.392,12.24,0,2.6,140.2,23740,0,5.29,0
1.5188,0.392,12.24,0,3.9,140.2,21651,0,5.29,0
1.5266,0.392,12.24,0,2.6,140.2,20335,0,5.29,0
1.5344,0.392,12.24,0,3.9,140.2,18460,0,5.29,0
1.5423,3.529,12.24,0.26,3.9,140.2,16532,0,5.29,0
1.6128,21.569,12.24,1.693,10.3,140.2,13414,0,5.29,0
1.6207,23.137,12.11,1.693,19.4,145.7,14892,0,5.29,0
1.6207,23.137,12.24,1.823,19.4,140.2,15001,0,5.33,0
1.6363,29.02,12.11,1.823,24.5,145.7,15888,0,5.33,0
1.652,32.549,11.98,1.693,32.3,145.7,18835,0,5.29,0
1.652,31.373,12.11,1.693,31,145.7,21446,0,5.29,0
1.6442,29.804,12.11,1.693,23.2,145.7,21836,0,5.29,0
1.7069,46.275,11.59,1.302,42.6,140.2,26344,0,5.29,0
1.5736,15.294,12.11,0.781,32.3,145.7,30702,0,5.29,0
1.5188,0.392,12.24,0,5.2,145.7,29250,0,5.29,0
1.5188,0.392,12.24,0,3.9,145.7,28278,0,5.29,0
1.5344,1.961,12.24,0.13,2.6,145.7,26935,0,5.29,0
1.5658,9.412,12.24,0.781,3.9,145.7,23685,0,5.29,0
1.6207,24.706,12.11,1.562,12.9,145.7,22461,0,5.29,0
1.6755,39.216,11.85,1.302,36.1,145.7,29001,0,5.29,0
1.6912,41.569,11.98,1.432,37.4,145.7,28122,0,5.29,0
1.7225,50.98,11.33,0.911,52.9,145.7,32459,0,5.29,0
1.7225,51.373,11.46,0.781,50.3,145.7,37531,0,5.29,0
1.7852,67.843,11.72,1.432,64.5,145.7,42892,0,5.33,0
1.8558,85.49,13.02,2.604,101.9,145.7,58333,0,5.33,0
1.8714,90.196,13.02,0.781,105.8,145.7,63209,0,5.29,0
1.8714,90.196,12.89,1.953,94.2,145.7,65438,0,5.29,0
1.8714,90.196,12.89,1.172,100.6,145.7,64610,0,5.33,0
1.8636,87.843,12.37,1.953,85.2,145.7,66504,0,5.29,0
1.6285,45.882,11.85,0.651,55.5,145.7,66721,0,5.29,0
1.0878,68.235,12.11,0,1.3,145.7,12865,0,5.29,0
1.0878,68.235,12.11,0,0,145.7,0,0,5.29,0
1.5188,0.392,12.11,0,0,145.7,37189,0,5.29,0
1.5188,0.392,12.11,0,-1.3,145.7,35020,0,5.29,0
1.5188,0.392,12.11,0,0,145.7,28595,0,5.29,0
1.5188,0.392,12.11,0,-1.3,145.7,21005,0,5.29,0
1.5344,0.392,12.11,0,0,145.7,13712,0,5.29,0
1.652,31.373,12.11,1.953,25.8,145.7,14511,0,5.29,0
1.6285,25.882,12.11,1.693,24.5,145.7,17925,0,5.29,0
1.6285,25.882,12.11,1.823,21.9,145.7,15988,0,5.29,0
1.6363,27.451,12.11,1.953,24.5,145.7,13898,0,5.29,0
1.6442,29.02,11.98,1.823,32.3,145.7,16532,0,5.29,0
1.6363,27.451,12.11,1.953,25.8,145.7,14521,0,5.29,0
1.6442,29.804,11.98,1.693,29.7,145.7,17071,0,5.29,0
1.6363,28.627,11.98,1.562,25.8,145.7,20235,0,5.29,0
1.6363,28.235,12.11,1.693,23.2,145.7,22560,0,5.29,0
1.6755,37.647,11.85,1.562,29.7,151.2,24688,0,5.29,0
1.7147,48.627,11.46,1.042,49,145.7,30247,0,5.29,0
1.7382,55.686,11.33,0.911,58.1,151.2,37325,0,5.29,0
1.7382,55.686,11.46,0.911,54.2,151.2,41413,0,5.29,0
1.7774,64.706,11.72,0.911,55.5,151.2,44578,0,5.33,0
1.8636,87.843,13.28,3.125,107.1,151.2,57190,0,5.33,0
1.8714,89.804,12.63,2.213,112.3,151.2,63014,0,5.29,0
1.8714,89.804,13.15,1.172,100.6,151.2,64610,0,5.33,0
1.5188,0.392,11.98,0,49,151.2,60764,0,5.29,0
1.5188,0.392,12.11,0,3.9,151.2,56090,0,5.29,0
1.5188,0.392,12.11,0,2.6,151.2,50412,0,5.29,0
1.4718,0.392,12.11,0,2.6,151.2,47591,0,5.29,0
1.3934,7.843,12.11,0,1.3,151.2,45471,0,5.29,0
1.2993,27.059,12.11,0,-1.3,151.2,37879,0,5.29,0
1.2993,27.059,12.11,0,-1.3,151.2,0,0,5.29,0
1.2993,26.275,12.11,0,-1.3,151.2,25020,0,5.29,0
1.5188,0.392,12.11,0,0,151.2,23991,0,5.29,0
1.5188,0.392,12.11,0,0,151.2,21048,0,5.29,0
1.6207,23.922,12.11,1.562,16.8,151.2,21491,0,5.29,0
1.6285,25.49,12.11,1.432,16.8,151.2,22313,0,5.29,0
1.652,32.549,11.98,1.562,25.8,151.2,24718,0,5.29,0
1.699,44.314,11.59,1.172,41.3,151.2,29001,0,5.29,0
1.7225,50.588,11.2,0.911,51.6,151.2,34722,0,5.29,0
